"Phylum","Class","Geographic_region","Sector","Environment","Cost","Country","Type_of_cost","Group"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",536497.92,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",314234.5,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",48799.85,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",2018765.05,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",314278.95,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",5328190.81,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",717604.3,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",433140.83,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",1974043.35,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",907447.92,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",6590498.39,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3721762.74,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",3448915.23,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",32534766.99,"Australia","Management",NA
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",6897830.46,"Australia","Management","Arthropods"
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",6361332.53,"Australia","Management",NA
"Mixed","Mixed","Oceania","Agriculture","Terrestrial",306570.24,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",139106247.54,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",56332282.06,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",21076704.17,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",8430681.67,"Australia","Management",NA
"Mixed","Mixed","Oceania","Mixed","Terrestrial",92737498.36,"Australia","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Terrestrial",64762963.73,"Australia","Management",NA
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",116541945.99,"Australia","Damage","Arthropods"
"Tracheophyta","Magnoliopsida","Oceania","Health","Terrestrial",8051502.37,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",54315.69,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",8434907.25,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2587982.91,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",21636.87,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",4217453.62,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",12173104.78,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",107328128.38,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",239330144.23,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",67095853.11,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",10064377.97,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",28355.97,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",11215923.33,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",13102706.92,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",8180.46,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",344077.56,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2329707.52,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",18037.27,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",9585121.87,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Mixed","Terrestrial",1035334.06,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",14494676.9,"Australia","Mixed","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2457.72,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",4312.62,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",22237482.74,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",1150214.62,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",1101225.61,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",10209.04,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",837714.05,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",42174.54,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",5344183.09,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",18024.62,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",61618.63,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",45.78,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",109.87,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",18493.75,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",5671549.49,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",50350,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",8991404.44,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Mixed","Terrestrial",36611.08,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",13886.57,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",654663.82,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Health","Terrestrial",7668097.5,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Health","Terrestrial",19170.24,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",169582.85,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Health","Terrestrial",4792.56,"Australia","Damage","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",4514.88,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Environment","Aquatic",60577.59,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Environment","Aquatic",161540.23,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Environment","Aquatic",1836.45,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Environment","Aquatic",31629.41,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",9325.43,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",15193.91,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",8445.33,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",37019.17,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",6013.02,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",1539518.95,"Australia","Damage","Plants"
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",79590161.39,"Australia","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Agriculture","Terrestrial",1007382.95,"Australia","Management","Arthropods"
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Aquatic",28125456.3,"Australia","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Aquatic",791380.94,"Australia","Management",NA
"Tracheophyta","Magnoliopsida","Oceania","Agriculture","Terrestrial",2761878.18,"Australia","Management","Plants"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",24147.65,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",48605.29,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",71991.2,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",82348.09,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",74591.15,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",37683.92,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",97004.76,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",239093.37,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",210810.48,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",84566.38,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",487404.48,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",205618.42,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",131193.6,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",381192.74,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",239689.11,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",135742.12,"China","Management","Arthropods"
"Arthropoda","Insecta","Asia","Authorities-Stakeholders","Terrestrial",87434.66,"China","Management","Arthropods"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Mixed",58865220.64,"Finland","Mixed",NA
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",226127.1,"Iceland","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",320791.32,"Iceland","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",898387.81,"Sweden","Management","Vertebrates"
"Arthropoda","Malacostraca","Europe","Authorities-Stakeholders","Terrestrial",173502.72,"Sweden","Management","Arthropods"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",96502686.5,"Norway","Damage","Arthropods"
"Oomycota","Peronosporea","Europe","Agriculture","Terrestrial",9195246.16,"Norway","Management","Fungi"
"Oomycota","Peronosporea","Europe","Agriculture","Terrestrial",1801130.69,"Norway","Damage","Fungi"
"Oomycota","Peronosporea","Europe","Agriculture","Terrestrial",625655.92,"Norway","Management","Fungi"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",107459.66,"Norway","Management","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",89549.72,"Norway","Management","Plants"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Semi-aquatic",232829.27,"Norway","Management","Vertebrates"
"Chordata","Mammalia","Europe","Authorities-Stakeholders","Terrestrial",143279.55,"Norway","Management","Vertebrates"
"Tracheophyta","Liliopsida","Europe","Authorities-Stakeholders","Aquatic",429838.65,"Norway","Management","Plants"
"Mixed","Mixed","Europe","Authorities-Stakeholders","Aquatic",107459.66,"Norway","Management",NA
"Arthropoda","Malacostraca","Europe","Authorities-Stakeholders","Aquatic",250739.21,"Norway","Management","Arthropods"
"Mollusca","Bivalvia","Europe","Authorities-Stakeholders","Aquatic",71639.77,"Norway","Management","Invertebrates"
"Chordata","Actinopterygii","Europe","Authorities-Stakeholders","Aquatic",125369.61,"Norway","Management","Vertebrates"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",219078.8,"New Zealand","Management","Arthropods"
"Arthropoda","Insecta","Mixed","Authorities-Stakeholders","Terrestrial",86288.53,"New Zealand","Management","Arthropods"
"Chordata","Mammalia","Central America","Authorities-Stakeholders","Terrestrial",45147.24,"Saint Kitts and Nevis","Management","Vertebrates"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",138224.65,"New Zealand","Management","Plants"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",178204.58,"New Zealand","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",64716.4,"New Zealand","Management","Arthropods"
"Chordata","Ascidiacea","Oceania","Authorities-Stakeholders","Aquatic",64421.59,"New Zealand","Management","Vertebrates"
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Terrestrial",54090.15,"New Zealand","Management",NA
"Chordata","Mammalia","Oceania","Authorities-Stakeholders","Terrestrial",147522.65,"New Zealand","Management","Vertebrates"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",164309.1,"New Zealand","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",415686.08,"Fiji","Mixed","Arthropods"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",11718.64,"Fiji","Management","Arthropods"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",170773.39,"United States","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",90630.26,"Fiji","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Mixed","Terrestrial",138234.89,"Fiji","Damage","Arthropods"
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",608478.89,"Fiji","Management","Arthropods"
"Arthropoda","Insecta","Oceania","Mixed","Terrestrial",1171863.94,"Fiji","Damage","Arthropods"
"Arthropoda","Insecta","Europe","Agriculture","Terrestrial",468156.47,"France","Management","Arthropods"
"Proteobacteria","Gammaproteobacteria","Europe","Agriculture","Terrestrial",780757.56,"Switzerland","Management","Microbes"
"Proteobacteria","Gammaproteobacteria","Europe","Agriculture","Terrestrial",8276030.11,"Switzerland","Management","Microbes"
"Proteobacteria","Gammaproteobacteria","Europe","Agriculture","Terrestrial",6246060.46,"Switzerland","Management","Microbes"
"Pisuviricota","Stelpaviricetes","Europe","Agriculture","Terrestrial",5343482.34,"Spain","Mixed","Microbes"
"Pisuviricota","Stelpaviricetes","North America","Agriculture","Terrestrial",10941416.23,"Canada","Management","Microbes"
"Pisuviricota","Stelpaviricetes","Asia","Agriculture","Terrestrial",9160255.45,"Japan","Damage","Microbes"
