"Phylum","Environment","Sector","Type_of_cost","country","Cost"
"Tracheophyta","Terrestrial","Agriculture","Management","SA",10778957.6484434
"Tracheophyta","Terrestrial","Agriculture","Management","SB",198949.850449413
"Tracheophyta","Terrestrial","Agriculture","Management","SC",627168.980675538
"Tracheophyta","Terrestrial","Agriculture","Management","SD",1372967.87926927
"Tracheophyta","Terrestrial","Agriculture","Management","SE",34971739.1317246
"Tracheophyta","Terrestrial","Agriculture","Management","SG",4096190.32633471
"Tracheophyta","Terrestrial","Agriculture","Management","SI",2872466.62130342
"Tracheophyta","Terrestrial","Agriculture","Management","SK",5601287.52280784
"Tracheophyta","Terrestrial","Agriculture","Management","SL",198699.20323956
"Tracheophyta","Terrestrial","Agriculture","Management","SM",865272.371154479
"Tracheophyta","Terrestrial","Agriculture","Management","SN",1060413.95276193
"Tracheophyta","Terrestrial","Agriculture","Management","SO",485936.873350688
"Tracheophyta","Terrestrial","Agriculture","Management","SR",1407376.93369559
"Tracheophyta","Terrestrial","Agriculture","Management","SS",77466.5460685624
"Tracheophyta","Terrestrial","Agriculture","Management","ST",269649.455843557
"Tracheophyta","Terrestrial","Agriculture","Management","SV",3840795.27314177
"Tracheophyta","Terrestrial","Agriculture","Management","SY",9463955.07114957
"Tracheophyta","Terrestrial","Agriculture","Management","SZ",555808.405156071
"Tracheophyta","Terrestrial","Agriculture","Management","TD",699428.920474833
"Tracheophyta","Terrestrial","Agriculture","Management","TG",88036.6433172043
"Tracheophyta","Terrestrial","Agriculture","Management","TH",5384900.14349904
"Tracheophyta","Terrestrial","Agriculture","Management","TJ",2360017.41206234
"Tracheophyta","Terrestrial","Agriculture","Management","TL",357178.217819392
"Tracheophyta","Terrestrial","Agriculture","Management","TM",2202825.68518089
"Tracheophyta","Terrestrial","Agriculture","Management","TN",6760986.36746208
"Tracheophyta","Terrestrial","Agriculture","Management","TO",293673.538748608
"Tracheophyta","Terrestrial","Agriculture","Management","TR",8081231.70386794
"Tracheophyta","Terrestrial","Agriculture","Management","TT",2280208.99861413
"Tracheophyta","Terrestrial","Agriculture","Management","TZ",1897187.84262099
"Tracheophyta","Terrestrial","Agriculture","Management","UA",15568537.2985218
"Tracheophyta","Terrestrial","Agriculture","Management","UG",817257.443560204
"Tracheophyta","Terrestrial","Agriculture","Management","US",3971493941.24599
"Tracheophyta","Terrestrial","Agriculture","Management","UY",3369826.53072716
"Tracheophyta","Terrestrial","Agriculture","Management","UZ",8024032.84670847
"Tracheophyta","Terrestrial","Agriculture","Management","VC",1516065.14002181
"Tracheophyta","Terrestrial","Agriculture","Management","VE",3093177.84962988
"Tracheophyta","Terrestrial","Agriculture","Management","VN",7441297.67656378
"Tracheophyta","Terrestrial","Agriculture","Management","VU",261537.435489167
"Tracheophyta","Terrestrial","Agriculture","Management","WS",351037.060481776
"Tracheophyta","Terrestrial","Agriculture","Management","YE",481197.114476726
"Tracheophyta","Terrestrial","Agriculture","Management","ZA",258777649.959571
"Tracheophyta","Terrestrial","Agriculture","Management","ZM",466383.988461418
"Tracheophyta","Terrestrial","Agriculture","Management","ZW",783696.049891371
"Tracheophyta","Terrestrial","Agriculture","Mixed","AG",1028394.96426011
"Tracheophyta","Terrestrial","Agriculture","Mixed","AR",38559247.8253195
"Tracheophyta","Terrestrial","Agriculture","Mixed","AT",23339582.197972
"Tracheophyta","Terrestrial","Agriculture","Mixed","AU",24393815.156413
"Tracheophyta","Terrestrial","Agriculture","Mixed","BB",908725.301884973
"Tracheophyta","Terrestrial","Agriculture","Mixed","BE",1066412.83206606
"Tracheophyta","Terrestrial","Agriculture","Mixed","BO",14952541.7247731
"Tracheophyta","Terrestrial","Agriculture","Mixed","BR",99364493.7337347
"Tracheophyta","Terrestrial","Agriculture","Mixed","BS",881750.783981239
"Tracheophyta","Terrestrial","Agriculture","Mixed","BZ",835213.950638722
"Tracheophyta","Terrestrial","Agriculture","Mixed","CA",806310832.984067
"Tracheophyta","Terrestrial","Agriculture","Mixed","CH",3475763.99925242
"Tracheophyta","Terrestrial","Agriculture","Mixed","CL",1330285.27987115
"Tracheophyta","Terrestrial","Agriculture","Mixed","CN",43569971.883101
"Tracheophyta","Terrestrial","Agriculture","Mixed","CO",16953414.7623616
"Tracheophyta","Terrestrial","Agriculture","Mixed","CR",11578829.8555512
"Tracheophyta","Terrestrial","Agriculture","Mixed","CU",28445526.9323326
"Tracheophyta","Terrestrial","Agriculture","Mixed","CZ",5752000.91106135
"Tracheophyta","Terrestrial","Agriculture","Mixed","DE",10460811.6797246
"Tracheophyta","Terrestrial","Agriculture","Mixed","DK",949893.336828401
"Tracheophyta","Terrestrial","Agriculture","Mixed","DO",2905134.63991032
"Tracheophyta","Terrestrial","Agriculture","Mixed","EC",18872265.9551262
"Tracheophyta","Terrestrial","Agriculture","Mixed","ES",2848275.1218472
"Tracheophyta","Terrestrial","Agriculture","Mixed","FI",3291085.71753377
"Tracheophyta","Terrestrial","Agriculture","Mixed","FR",15287718.9307226
"Tracheophyta","Terrestrial","Agriculture","Mixed","GB",10941169.6285393
"Tracheophyta","Terrestrial","Agriculture","Mixed","GD",867407.896434526
"Tracheophyta","Terrestrial","Agriculture","Mixed","GE",6906208.83214184
"Tracheophyta","Terrestrial","Agriculture","Mixed","GR",13988741.471763
"Tracheophyta","Terrestrial","Agriculture","Mixed","HN",20070128.7831182
"Tracheophyta","Terrestrial","Agriculture","Mixed","HR",45516696.6293671
"Tracheophyta","Terrestrial","Agriculture","Mixed","HT",3537062.19785128
"Tracheophyta","Terrestrial","Agriculture","Mixed","HU",97067374.7922406
"Tracheophyta","Terrestrial","Agriculture","Mixed","ID",7190943.68489999
"Tracheophyta","Terrestrial","Agriculture","Mixed","IE",7880259.81666015
"Tracheophyta","Terrestrial","Agriculture","Mixed","IL",2932131.84400614
"Tracheophyta","Terrestrial","Agriculture","Mixed","IT",68932141.2144404
"Tracheophyta","Terrestrial","Agriculture","Mixed","JM",4931203.60461253
"Tracheophyta","Terrestrial","Agriculture","Mixed","JP",479523.18870023
"Tracheophyta","Terrestrial","Agriculture","Mixed","LK",127136.020264599
"Tracheophyta","Terrestrial","Agriculture","Mixed","ME",964832.725030375
"Tracheophyta","Terrestrial","Agriculture","Mixed","MX",47379355.1640831
"Tracheophyta","Terrestrial","Agriculture","Mixed","MZ",59950462.2458947
"Tracheophyta","Terrestrial","Agriculture","Mixed","NI",15226854.4473013
"Tracheophyta","Terrestrial","Agriculture","Mixed","NL",162179.783236347
"Tracheophyta","Terrestrial","Agriculture","Mixed","NO",4106179.40893872
"Tracheophyta","Terrestrial","Agriculture","Mixed","NZ",12021992.7540897
"Tracheophyta","Terrestrial","Agriculture","Mixed","PA",13259608.3699672
"Tracheophyta","Terrestrial","Agriculture","Mixed","PE",5469194.66062107
"Tracheophyta","Terrestrial","Agriculture","Mixed","PT",7614757.77422856
"Tracheophyta","Terrestrial","Agriculture","Mixed","PY",5311364.23634892
"Tracheophyta","Terrestrial","Agriculture","Mixed","RU",24462988.1060124
"Tracheophyta","Terrestrial","Agriculture","Mixed","SB",1695428.40271956
"Tracheophyta","Terrestrial","Agriculture","Mixed","SE",25806831.2618241
"Tracheophyta","Terrestrial","Agriculture","Mixed","SV",8055550.05060124
"Tracheophyta","Terrestrial","Agriculture","Mixed","TN",12688936.1195686
"Tracheophyta","Terrestrial","Agriculture","Mixed","UA",95204959.4091392
"Tracheophyta","Terrestrial","Agriculture","Mixed","US",229323335.863244
"Tracheophyta","Terrestrial","Agriculture","Mixed","UY",3809903.20290255
"Tracheophyta","Terrestrial","Agriculture","Mixed","VE",24577322.3471916
"Tracheophyta","Terrestrial","Agriculture","Mixed","ZA",49050398.1234878
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AD",774215.139281974
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AE",1836177.46250111
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AF",1203332.45446254
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AG",1867805.31387775
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AL",1005132.45802368
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AM",1876722.59295293
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AO",2214326.17830126
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AR",11836766.0317931
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AT",2572228.43778699
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AU",3134155.94658633
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","AZ",1195237.42433808
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BA",752372.636831476
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BB",1512472.10217483
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BD",1949505.68877742
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BE",23871995.4267516
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BF",273263.050415823
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BG",2454545.05285121
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BH",568803.203937548
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BI",338123.177294636
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BJ",244173.373939961
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BN",193249.591781185
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BO",8392714.81377766
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BR",311762012.090614
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BS",1793721.98656673
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BT",1334815.89641137
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BW",3913638.96794106
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BY",2041561.414136
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","BZ",1360247.62971239
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CA",1423711047.18421
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CD",3697129.85734259
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CF",724457.323647887
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CG",634407.372202377
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CH",9654786.892949
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CI",174128.32271633
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CL",1083328.06692648
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CM",640590.879572272
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CN",3399623.10068567
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CO",7276974.58385553
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CR",3693348.16594044
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CU",16396572.6117687
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CV",776029.228627686
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CY",1632565.51148848
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","CZ",6298161.44679957
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DE",83704062.7037543
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DJ",358570.569198381
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DK",1909061.70916561
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DM",1394279.03704999
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DO",5813542.3733139
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","DZ",32210566.6212792
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","EC",7562900.29623346
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","EE",1711117.89787121
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","EG",4229004.95652373
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","ER",279628.579004238
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","ES",63202.6985528016
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","ET",2254972.3168789
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","FI",2626925.85569844
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","FJ",404747.12004855
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","FM",504574.598045398
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","FR",409802.244744259
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GA",765216.137878802
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GB",39127607.9591878
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GD",1209463.40994981
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GE",975331.518062123
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GH",4314872.56885398
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GM",303455.728514685
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GN",501677.391375044
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GQ",240814.480755279
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GR",6131946.56723895
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GT",8337661.56581953
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GW",209039.036105765
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","GY",1298664.93350014
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","HN",3529678.13536676
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","HR",1535838.96044702
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","HT",709986.063289097
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","HU",6746911.94148105
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","ID",2915615.42866036
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IE",487550.262115372
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IL",6685183.96948068
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IN",2331278.26901432
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IQ",3135350.4472772
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IR",13677680.9056556
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IS",237590.266137535
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","IT",24559567.5218106
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","JM",2510879.27539103
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","JO",2465268.59589503
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","JP",256847.220614964
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KE",1435135.16092968
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KG",639935.939174676
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KH",76169.2712544618
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KI",115672.680705734
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KM",335487.719711447
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KN",1495854.49704411
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KP",1539681.81938615
"Tracheophyta","Terrestrial","Authorities-Stakeholders","Management","KR",16723516.6089167
